Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3)
06.01.2009 13:40:00,996.52,-11.07,262.35,-15.77,68,2.62,1.78,0.84,1.11,1.79,1323.65
06.01.2009 13:50:00,996.43,-11.33,262.1,-15.85,68.97,2.56,1.77,0.8,1.1,1.77,1324.84
06.01.2009 14:00:00,996.32,-11.9,261.54,-16.1,70.7,2.45,1.73,0.72,1.08,1.74,1327.61
06.01.2009 14:10:00,996.37,-12.43,261,-16.28,72.7,2.34,1.7,0.64,1.06,1.71,1330.39
06.01.2009 14:20:00,996.37,-12.47,260.96,-16.13,73.9,2.34,1.73,0.61,1.08,1.73,1330.58
06.01.2009 14:30:00,996.31,-12.27,261.17,-15.92,74,2.38,1.76,0.62,1.1,1.76,1329.47
06.01.2009 14:40:00,996.36,-12.19,261.24,-15.9,73.6,2.39,1.76,0.63,1.1,1.77,1329.12
06.01.2009 14:50:00,996.33,-11.96,261.47,-15.75,73.2,2.44,1.78,0.65,1.11,1.79,1327.9
06.01.2009 15:00:00,996.27,-12.05,261.39,-15.83,73.2,2.42,1.77,0.65,1.11,1.78,1328.29
06.01.2009 15:10:00,996.26,-12.66,260.78,-16.09,75.3,2.3,1.73,0.57,1.08,1.74,1331.39
06.01.2009 15:20:00,996.36,-13.09,260.34,-16.18,77.4,2.22,1.72,0.5,1.07,1.73,1333.74
06.01.2009 15:30:00,996.38,-13.26,260.17,-16.16,78.6,2.19,1.72,0.47,1.08,1.73,1334.64
06.01.2009 15:40:00,996.31,-13.28,260.16,-16.16,78.7,2.19,1.72,0.47,1.08,1.73,1334.64
06.01.2009 15:50:00,996.25,-13.28,260.16,-16.19,78.5,2.19,1.72,0.47,1.07,1.72,1334.57
06.01.2009 16:00:00,996.25,-13.52,259.92,-16.37,78.9,2.14,1.69,0.45,1.06,1.7,1335.82
06.01.2009 16:10:00,996.25,-14.05,259.39,-16.65,80.5,2.05,1.65,0.4,1.03,1.66,1338.57
06.01.2009 16:20:00,996.22,-14.4,259.04,-16.76,82.1,1.99,1.64,0.36,1.02,1.64,1340.35
06.01.2009 16:30:00,996.25,-14.62,258.82,-16.83,83.1,1.96,1.63,0.33,1.02,1.63,1341.54
06.01.2009 16:40:00,996.24,-14.94,258.5,-17.1,83.4,1.91,1.59,0.32,0.99,1.6,1343.2
06.01.2009 16:50:00,996.19,-14.88,258.56,-16.79,85.2,1.92,1.63,0.28,1.02,1.64,1342.81
06.01.2009 17:00:00,996.14,-14.88,258.57,-16.79,85.2,1.92,1.63,0.28,1.02,1.64,1342.73
06.01.2009 17:10:00,996.07,-15.59,257.86,-17.69,83.7,1.81,1.51,0.29,0.94,1.52,1346.4
06.01.2009 17:20:00,996.01,-15.97,257.48,-17.92,84.8,1.75,1.48,0.27,0.93,1.49,1348.33
06.01.2009 17:30:00,996.08,-15.92,257.53,-17.69,86.1,1.76,1.51,0.24,0.95,1.52,1348.15
06.01.2009 17:40:00,995.97,-16.15,257.31,-17.91,86.1,1.72,1.48,0.24,0.93,1.49,1349.21
06.01.2009 17:50:00,995.95,-16.11,257.35,-17.82,86.5,1.73,1.5,0.23,0.93,1.5,1348.97
06.01.2009 18:00:00,995.91,-16.49,256.97,-18.34,85.4,1.67,1.43,0.24,0.89,1.44,1350.95
06.01.2009 18:10:00,995.93,-16.56,256.9,-18.36,85.8,1.66,1.43,0.24,0.89,1.43,1351.34
06.01.2009 18:20:00,995.88,-16.61,256.85,-18.41,85.8,1.66,1.42,0.24,0.89,1.43,1351.55
06.01.2009 18:30:00,995.88,-16.75,256.71,-18.61,85.3,1.64,1.4,0.24,0.87,1.4,1352.29
06.01.2009 18:40:00,995.86,-16.93,256.53,-18.84,84.9,1.61,1.37,0.24,0.86,1.38,1353.23
06.01.2009 18:50:00,995.79,-17.07,256.4,-18.94,85.2,1.59,1.36,0.24,0.85,1.36,1353.89
06.01.2009 19:00:00,995.74,-17.21,256.26,-19.01,85.7,1.58,1.35,0.23,0.84,1.36,1354.55
06.01.2009 19:10:00,995.64,-17.4,256.08,-19.2,85.7,1.55,1.33,0.22,0.83,1.33,1355.44
06.01.2009 19:20:00,995.59,-17.58,255.9,-19.4,85.5,1.53,1.31,0.22,0.82,1.31,1356.34
06.01.2009 19:30:00,995.51,-17.79,255.7,-19.61,85.5,1.5,1.28,0.22,0.8,1.29,1357.36
06.01.2009 19:40:00,995.48,-17.99,255.5,-19.82,85.4,1.47,1.26,0.22,0.79,1.26,1358.39
06.01.2009 19:50:00,995.5,-18.18,255.31,-20.02,85.3,1.45,1.24,0.21,0.77,1.24,1359.44
06.01.2009 20:00:00,995.54,-18.35,255.14,-20.16,85.5,1.43,1.22,0.21,0.76,1.23,1360.41
06.01.2009 20:10:00,995.52,-18.32,255.17,-19.96,86.8,1.43,1.24,0.19,0.78,1.25,1360.21
06.01.2009 20:20:00,995.48,-17.83,255.66,-19.43,87.1,1.49,1.3,0.19,0.81,1.31,1357.52
06.01.2009 20:30:00,995.47,-18.25,255.24,-20.1,85.2,1.44,1.23,0.21,0.77,1.23,1359.78
06.01.2009 20:40:00,995.41,-18.37,255.13,-20.1,86.1,1.43,1.23,0.2,0.77,1.23,1360.34
06.01.2009 20:50:00,995.39,-18.5,255,-20.24,86,1.41,1.21,0.2,0.76,1.22,1361.01
06.01.2009 21:00:00,995.5,-18.62,254.87,-20.34,86.1,1.4,1.2,0.19,0.75,1.21,1361.81
06.01.2009 21:10:00,995.55,-18.88,254.6,-20.64,85.8,1.37,1.17,0.19,0.73,1.18,1363.29
06.01.2009 21:20:00,995.52,-18.89,254.6,-20.62,86,1.36,1.17,0.19,0.73,1.18,1363.29
06.01.2009 21:30:00,995.4,-19.17,254.33,-21.07,84.7,1.33,1.13,0.2,0.71,1.13,1364.65
06.01.2009 21:40:00,995.28,-19.47,254.03,-21.38,84.6,1.3,1.1,0.2,0.69,1.1,1366.13
06.01.2009 21:50:00,995.26,-19.38,254.13,-21.23,85.1,1.31,1.11,0.19,0.7,1.12,1365.6
06.01.2009 22:00:00,995.23,-19.39,254.12,-21.34,84.3,1.31,1.1,0.21,0.69,1.11,1365.62
06.01.2009 22:10:00,995.07,-19.88,253.64,-21.93,83.5,1.25,1.05,0.21,0.65,1.05,1368.07
06.01.2009 22:20:00,994.95,-20.34,253.19,-22.35,83.7,1.2,1.01,0.2,0.63,1.01,1370.41
06.01.2009 22:30:00,994.88,-20.67,252.86,-22.59,84.4,1.17,0.99,0.18,0.62,0.99,1372.12
06.01.2009 22:40:00,994.81,-20.84,252.7,-22.63,85.3,1.15,0.98,0.17,0.61,0.99,1372.95
06.01.2009 22:50:00,994.76,-20.86,252.68,-22.61,85.6,1.15,0.98,0.17,0.62,0.99,1373
06.01.2009 23:00:00,994.67,-20.85,252.7,-22.62,85.5,1.15,0.98,0.17,0.62,0.99,1372.81
06.01.2009 23:10:00,994.74,-21.08,252.46,-22.9,85.1,1.13,0.96,0.17,0.6,0.96,1374.18
06.01.2009 23:20:00,994.66,-21.07,252.48,-22.83,85.5,1.13,0.96,0.16,0.6,0.97,1374.01
06.01.2009 23:30:00,994.6,-20.51,253.04,-22.14,86.6,1.19,1.03,0.16,0.64,1.03,1370.84
06.01.2009 23:40:00,994.65,-20.48,253.07,-22.28,85.3,1.19,1.01,0.17,0.63,1.02,1370.77
06.01.2009 23:50:00,994.55,-20.75,252.8,-22.61,84.8,1.16,0.98,0.18,0.62,0.99,1372.11
07.01.2009 00:00:00,994.51,-21.09,252.47,-23.01,84.3,1.13,0.95,0.18,0.59,0.95,1373.91
07.01.2009 00:10:00,994.43,-21.31,252.25,-23.23,84.3,1.1,0.93,0.17,0.58,0.94,1375.02
07.01.2009 00:20:00,994.29,-20.97,252.6,-22.74,85.5,1.14,0.97,0.17,0.61,0.98,1372.94
07.01.2009 00:30:00,994.17,-20.48,253.1,-22.18,86.1,1.19,1.02,0.17,0.64,1.03,1370.09
07.01.2009 00:40:00,994.16,-20.26,253.32,-22.01,85.7,1.21,1.04,0.17,0.65,1.04,1368.88
07.01.2009 00:50:00,994.09,-21.17,252.42,-23.22,83.3,1.12,0.93,0.19,0.58,0.94,1373.78
07.01.2009 01:00:00,994.14,-21.56,252.02,-23.54,83.8,1.08,0.91,0.18,0.57,0.91,1376
07.01.2009 01:10:00,994.12,-21.65,251.93,-23.6,84,1.07,0.9,0.17,0.56,0.91,1376.46
07.01.2009 01:20:00,994.03,-21.49,252.1,-23.38,84.5,1.09,0.92,0.17,0.58,0.92,1375.46
07.01.2009 01:30:00,994.11,-21.46,252.13,-23.41,84,1.09,0.92,0.17,0.57,0.92,1375.4
07.01.2009 01:40:00,994.06,-21.57,252.02,-23.52,84,1.08,0.91,0.17,0.57,0.91,1375.94
07.01.2009 01:50:00,993.96,-21.24,252.36,-22.99,85.6,1.11,0.95,0.16,0.6,0.96,1373.98
07.01.2009 02:00:00,993.87,-20.99,252.61,-22.73,85.7,1.14,0.97,0.16,0.61,0.98,1372.47
07.01.2009 02:10:00,993.9,-20.94,252.66,-22.69,85.6,1.14,0.98,0.16,0.61,0.98,1372.25
07.01.2009 02:20:00,993.97,-20.9,252.7,-22.67,85.5,1.15,0.98,0.17,0.61,0.99,1372.12
07.01.2009 02:30:00,993.87,-21.32,252.28,-23.33,83.6,1.1,0.92,0.18,0.58,0.93,1374.3
07.01.2009 02:40:00,993.84,-22.07,251.53,-24.17,82.8,1.03,0.86,0.18,0.54,0.86,1378.39
07.01.2009 02:50:00,993.77,-22.55,251.06,-24.63,82.9,0.99,0.82,0.17,0.51,0.83,1380.96
07.01.2009 03:00:00,993.75,-22.76,250.85,-24.8,83.2,0.97,0.81,0.16,0.51,0.81,1382.1
07.01.2009 03:10:00,993.67,-23.01,250.6,-25.01,83.4,0.95,0.79,0.16,0.5,0.8,1383.38
07.01.2009 03:20:00,993.67,-22.91,250.71,-24.85,83.9,0.96,0.8,0.15,0.5,0.81,1382.81
07.01.2009 03:30:00,993.56,-22.64,250.98,-24.49,84.6,0.98,0.83,0.15,0.52,0.84,1381.15
07.01.2009 03:40:00,993.4,-22.38,251.26,-24.3,84.1,1,0.84,0.16,0.53,0.85,1379.49
07.01.2009 03:50:00,993.33,-22.22,251.42,-24.16,84,1.02,0.86,0.16,0.54,0.86,1378.51
07.01.2009 04:00:00,993.36,-22.39,251.25,-24.39,83.5,1,0.84,0.17,0.52,0.84,1379.5
07.01.2009 04:10:00,993.28,-22.1,251.54,-24.04,84,1.03,0.87,0.16,0.54,0.87,1377.78
07.01.2009 04:20:00,993.14,-21.8,251.86,-23.73,84.1,1.06,0.89,0.17,0.56,0.9,1375.93
07.01.2009 04:30:00,993.01,-22.25,251.41,-24.36,82.7,1.02,0.84,0.18,0.53,0.85,1378.25
07.01.2009 04:40:00,993.07,-22.49,251.17,-24.5,83.4,0.99,0.83,0.17,0.52,0.84,1379.65
07.01.2009 04:50:00,992.9,-22.31,251.36,-24.34,83.3,1.01,0.84,0.17,0.53,0.85,1378.42
07.01.2009 05:00:00,992.91,-22.42,251.25,-24.46,83.2,1,0.83,0.17,0.52,0.84,1379.04
07.01.2009 05:10:00,992.78,-22.31,251.37,-24.33,83.4,1.01,0.84,0.17,0.53,0.85,1378.25
07.01.2009 05:20:00,992.69,-22.47,251.22,-24.52,83.1,1,0.83,0.17,0.52,0.83,1379.02
07.01.2009 05:30:00,992.65,-22.26,251.43,-24.2,84,1.02,0.85,0.16,0.53,0.86,1377.79
07.01.2009 05:40:00,992.49,-21.93,251.77,-23.93,83.6,1.05,0.87,0.17,0.55,0.88,1375.75
07.01.2009 05:50:00,992.54,-22.31,251.39,-24.37,83.1,1.01,0.84,0.17,0.53,0.85,1377.92
07.01.2009 06:00:00,992.37,-22.13,251.58,-24.14,83.5,1.03,0.86,0.17,0.54,0.86,1376.69
07.01.2009 06:10:00,992.28,-22.49,251.23,-24.61,82.6,0.99,0.82,0.17,0.52,0.83,1378.56
07.01.2009 06:20:00,992.28,-22.41,251.31,-24.41,83.5,1,0.84,0.17,0.52,0.84,1378.11
07.01.2009 06:30:00,992.38,-22.41,251.3,-24.47,83.1,1,0.83,0.17,0.52,0.84,1378.25
07.01.2009 06:40:00,992.39,-21.93,251.78,-23.81,84.5,1.05,0.88,0.16,0.55,0.89,1375.61
07.01.2009 06:50:00,992.18,-21.46,252.27,-23.35,84.5,1.09,0.92,0.17,0.58,0.93,1372.73
07.01.2009 07:00:00,992.1,-21.42,252.31,-23.41,83.7,1.09,0.92,0.18,0.57,0.92,1372.4
07.01.2009 07:10:00,992.06,-21.84,251.89,-23.93,82.9,1.05,0.87,0.18,0.55,0.88,1374.66
07.01.2009 07:20:00,992.11,-22.2,251.53,-24.27,83,1.02,0.85,0.17,0.53,0.85,1376.72
07.01.2009 07:30:00,992.13,-22.3,251.43,-24.37,83,1.01,0.84,0.17,0.53,0.85,1377.3
07.01.2009 07:40:00,992.24,-22.55,251.17,-24.66,82.7,0.99,0.82,0.17,0.51,0.82,1378.84
07.01.2009 07:50:00,992.25,-22.63,251.09,-24.71,82.9,0.98,0.81,0.17,0.51,0.82,1379.29
07.01.2009 08:00:00,992.18,-22.5,251.22,-24.55,83.1,0.99,0.83,0.17,0.52,0.83,1378.47
07.01.2009 08:10:00,992.23,-22.54,251.18,-24.58,83.2,0.99,0.82,0.17,0.52,0.83,1378.76
07.01.2009 08:20:00,992.42,-21.68,252.03,-23.54,84.7,1.07,0.91,0.16,0.57,0.91,1374.27
07.01.2009 08:30:00,992.5,-21.43,252.27,-23.45,83.5,1.09,0.91,0.18,0.57,0.92,1373.01
07.01.2009 08:40:00,992.49,-21.17,252.53,-23.21,83.4,1.12,0.93,0.19,0.58,0.94,1371.57
07.01.2009 08:50:00,992.32,-21.16,252.56,-23.27,82.9,1.12,0.93,0.19,0.58,0.94,1371.28
07.01.2009 09:00:00,992.14,-21.17,252.56,-23.29,82.8,1.12,0.93,0.19,0.58,0.93,1371.09
07.01.2009 09:10:00,992.14,-20.85,252.88,-22.94,83.1,1.15,0.96,0.19,0.6,0.96,1369.34
07.01.2009 09:20:00,992.17,-21.35,252.38,-23.67,81.3,1.1,0.89,0.21,0.56,0.9,1372.13
07.01.2009 09:30:00,992.38,-22.14,251.57,-24.4,81.6,1.03,0.84,0.19,0.53,0.84,1376.77
07.01.2009 09:40:00,992.37,-22.1,251.61,-24.24,82.5,1.03,0.85,0.18,0.53,0.86,1376.53
07.01.2009 09:50:00,992.4,-21.44,252.27,-23.47,83.4,1.09,0.91,0.18,0.57,0.92,1372.93
07.01.2009 10:00:00,992.45,-20.34,253.37,-22.44,83.1,1.2,1,0.2,0.63,1.01,1366.98
07.01.2009 10:10:00,992.35,-19.55,254.17,-21.63,83.3,1.29,1.07,0.22,0.67,1.08,1362.54
07.01.2009 10:20:00,992.42,-18.44,255.27,-20.67,82.4,1.42,1.17,0.25,0.73,1.18,1356.65
07.01.2009 10:30:00,992.44,-18.77,254.94,-21.13,81.4,1.38,1.12,0.26,0.7,1.13,1358.46
07.01.2009 10:40:00,992.52,-18.87,254.84,-21.31,80.8,1.37,1.1,0.26,0.69,1.11,1359.12
07.01.2009 10:50:00,992.47,-19.04,254.67,-21.44,81.1,1.35,1.09,0.25,0.68,1.1,1359.96
07.01.2009 11:00:00,992.41,-18.71,255.01,-21.02,81.8,1.39,1.13,0.25,0.71,1.14,1358.1
07.01.2009 11:10:00,992.32,-18.64,255.08,-20.95,81.8,1.39,1.14,0.25,0.72,1.15,1357.6
07.01.2009 11:20:00,992.3,-18.05,255.67,-20.16,83.3,1.47,1.22,0.24,0.77,1.23,1354.39
07.01.2009 11:30:00,992.14,-17.65,256.09,-19.74,83.5,1.52,1.27,0.25,0.79,1.28,1352.03
07.01.2009 11:40:00,992.02,-17.27,256.48,-19.43,83.1,1.57,1.3,0.26,0.82,1.31,1349.84
07.01.2009 11:50:00,992.02,-17.12,256.63,-19.35,82.6,1.59,1.31,0.28,0.82,1.32,1349.04
07.01.2009 12:00:00,992.05,-16.5,257.25,-18.64,83.3,1.67,1.39,0.28,0.87,1.41,1345.78
07.01.2009 12:10:00,991.76,-15.86,257.91,-18.02,83.3,1.77,1.47,0.29,0.92,1.48,1342
07.01.2009 12:20:00,991.72,-15.58,258.19,-17.74,83.3,1.81,1.51,0.3,0.95,1.52,1340.47
07.01.2009 12:30:00,991.62,-15.32,258.46,-17.46,83.5,1.85,1.54,0.3,0.97,1.56,1338.96
07.01.2009 12:40:00,991.71,-15.04,258.74,-17.14,83.8,1.89,1.58,0.31,0.99,1.6,1337.61
07.01.2009 12:50:00,991.65,-14.86,258.92,-16.95,83.9,1.92,1.61,0.31,1.01,1.62,1336.59
07.01.2009 13:00:00,991.6,-14.39,259.4,-16.39,84.6,2,1.69,0.31,1.06,1.7,1334.05
07.01.2009 13:10:00,991.56,-13.93,259.86,-15.91,84.8,2.07,1.76,0.32,1.1,1.77,1331.59
07.01.2009 13:20:00,991.52,-13.08,260.71,-14.99,85.4,2.22,1.9,0.32,1.19,1.92,1327.12
07.01.2009 13:30:00,991.58,-12.33,261.46,-14.44,84.1,2.36,1.99,0.38,1.25,2,1323.34
07.01.2009 13:40:00,991.62,-12.05,261.74,-14.46,82.1,2.42,1.99,0.43,1.25,2,1321.97
07.01.2009 13:50:00,991.58,-11.96,261.83,-14.43,81.7,2.44,1.99,0.45,1.25,2.01,1321.46
07.01.2009 14:00:00,991.58,-12.15,261.64,-14.63,81.6,2.4,1.96,0.44,1.23,1.97,1322.44
07.01.2009 14:10:00,991.5,-12.28,261.52,-14.45,83.7,2.37,1.99,0.39,1.25,2,1322.98
07.01.2009 14:20:00,991.58,-12.06,261.73,-13.98,85.5,2.42,2.07,0.35,1.3,2.08,1321.93
07.01.2009 14:30:00,991.69,-11.89,261.89,-13.81,85.5,2.45,2.09,0.36,1.31,2.11,1321.2
07.01.2009 14:40:00,991.75,-11.44,262.34,-13.21,86.6,2.54,2.2,0.34,1.38,2.22,1318.96
07.01.2009 14:50:00,991.92,-10.84,262.93,-12.61,86.7,2.67,2.31,0.35,1.45,2.33,1316.11
07.01.2009 15:00:00,991.85,-10.57,263.21,-12.38,86.4,2.72,2.35,0.37,1.48,2.37,1314.64
07.01.2009 15:10:00,991.93,-10.34,263.43,-12.21,86,2.77,2.39,0.39,1.5,2.41,1313.58
07.01.2009 15:20:00,991.98,-10.19,263.58,-12.11,85.7,2.81,2.41,0.4,1.51,2.43,1312.89
07.01.2009 15:30:00,992.14,-10.03,263.72,-12.04,85.1,2.84,2.42,0.42,1.52,2.44,1312.29
07.01.2009 15:40:00,992.19,-10.12,263.63,-11.98,86.1,2.82,2.43,0.39,1.53,2.45,1312.8
07.01.2009 15:50:00,992.25,-9.84,263.91,-11.47,87.8,2.89,2.54,0.35,1.59,2.55,1311.44
07.01.2009 16:00:00,992.21,-9.58,264.17,-11.12,88.4,2.95,2.61,0.34,1.64,2.63,1310.05
07.01.2009 16:10:00,992.34,-9.4,264.34,-10.95,88.4,2.99,2.64,0.35,1.66,2.66,1309.31
07.01.2009 16:20:00,992.49,-9.44,264.29,-11,88.3,2.98,2.63,0.35,1.65,2.65,1309.72
07.01.2009 16:30:00,992.6,-9.18,264.54,-10.66,88.9,3.04,2.7,0.34,1.7,2.72,1308.53
07.01.2009 16:40:00,992.59,-8.95,264.77,-10.43,88.9,3.1,2.75,0.34,1.73,2.77,1307.36
07.01.2009 16:50:00,992.61,-8.65,265.07,-10.14,88.9,3.17,2.82,0.35,1.77,2.84,1305.87
07.01.2009 17:00:00,992.79,-8.55,265.16,-10.15,88.1,3.2,2.82,0.38,1.77,2.84,1305.61
07.01.2009 17:10:00,992.95,-8.47,265.23,-10.11,87.8,3.22,2.82,0.39,1.77,2.84,1305.43
07.01.2009 17:20:00,992.97,-8.46,265.23,-10.12,87.7,3.22,2.82,0.4,1.77,2.84,1305.4
07.01.2009 17:30:00,993.04,-8.35,265.34,-9.97,88,3.25,2.86,0.39,1.79,2.88,1304.94
07.01.2009 17:40:00,993.25,-8.43,265.24,-10.05,88,3.23,2.84,0.39,1.78,2.86,1305.62
07.01.2009 17:50:00,993.38,-8.26,265.4,-9.82,88.4,3.27,2.89,0.38,1.81,2.91,1304.92
07.01.2009 18:00:00,993.53,-7.98,265.67,-9.52,88.6,3.34,2.96,0.38,1.86,2.98,1303.71
07.01.2009 18:10:00,993.73,-8.02,265.62,-9.64,88,3.33,2.93,0.4,1.84,2.95,1304.17
07.01.2009 18:20:00,993.91,-7.67,265.95,-9.3,88,3.43,3.01,0.41,1.89,3.03,1302.65
07.01.2009 18:30:00,994.07,-7.65,265.96,-9.52,86.3,3.43,2.96,0.47,1.85,2.98,1302.8
07.01.2009 18:40:00,994.13,-7.66,265.95,-9.45,86.9,3.43,2.98,0.45,1.87,3,1302.92
07.01.2009 18:50:00,994.26,-7.53,266.07,-9.32,86.9,3.46,3.01,0.45,1.88,3.03,1302.43
07.01.2009 19:00:00,994.38,-7.75,265.84,-9.58,86.6,3.4,2.95,0.46,1.85,2.96,1303.69
07.01.2009 19:10:00,994.4,-7.46,266.13,-9.02,88.5,3.48,3.08,0.4,1.93,3.1,1302.24
07.01.2009 19:20:00,994.49,-7.45,266.13,-9.17,87.4,3.48,3.05,0.44,1.91,3.06,1302.32
07.01.2009 19:30:00,994.62,-7.81,265.76,-9.48,87.7,3.39,2.97,0.42,1.86,2.99,1304.3
07.01.2009 19:40:00,994.89,-7.88,265.67,-9.42,88.6,3.37,2.99,0.38,1.87,3,1304.99
07.01.2009 19:50:00,994.91,-7.92,265.63,-9.44,88.7,3.36,2.98,0.38,1.86,2.99,1305.21
07.01.2009 20:00:00,995.07,-7.85,265.69,-9.36,88.8,3.38,3,0.38,1.88,3.01,1305.07
07.01.2009 20:10:00,995.23,-8.27,265.25,-9.89,88,3.27,2.88,0.39,1.8,2.89,1307.41
07.01.2009 20:20:00,995.4,-8.56,264.95,-10.01,89.2,3.19,2.85,0.35,1.78,2.86,1309.09
07.01.2009 20:30:00,995.59,-8.62,264.87,-9.92,90.2,3.18,2.87,0.31,1.79,2.88,1309.62
07.01.2009 20:40:00,995.76,-8.51,264.97,-9.69,91.1,3.21,2.92,0.29,1.83,2.93,1309.27
07.01.2009 20:50:00,995.95,-8.5,264.97,-9.68,91.1,3.21,2.92,0.29,1.83,2.94,1309.47
07.01.2009 21:00:00,996.09,-8.44,265.02,-9.57,91.5,3.22,2.95,0.27,1.84,2.96,1309.35
07.01.2009 21:10:00,996.32,-8.56,264.88,-9.8,90.7,3.19,2.9,0.3,1.81,2.91,1310.27
07.01.2009 21:20:00,996.46,-8.89,264.54,-10.18,90.3,3.11,2.81,0.3,1.76,2.82,1312.13
07.01.2009 21:30:00,996.55,-9.3,264.12,-10.72,89.3,3.01,2.69,0.32,1.68,2.7,1314.35
07.01.2009 21:40:00,996.83,-10.12,263.28,-11.5,89.5,2.82,2.53,0.3,1.58,2.54,1318.9
07.01.2009 21:50:00,997,-10.07,263.32,-11.14,91.8,2.84,2.6,0.23,1.63,2.61,1318.83
07.01.2009 22:00:00,997.11,-9.41,263.97,-10.27,93.4,2.99,2.79,0.2,1.74,2.8,1315.59
07.01.2009 22:10:00,997.28,-9.3,264.07,-10.28,92.5,3.01,2.79,0.23,1.74,2.8,1315.27
07.01.2009 22:20:00,997.48,-9.89,263.46,-10.96,91.8,2.88,2.64,0.24,1.65,2.65,1318.56
07.01.2009 22:30:00,997.58,-10.44,262.9,-11.59,91.2,2.75,2.51,0.24,1.57,2.52,1321.51
07.01.2009 22:40:00,997.7,-10.83,262.5,-11.99,91.1,2.67,2.43,0.24,1.52,2.44,1323.67
07.01.2009 22:50:00,997.79,-10.79,262.54,-11.84,91.9,2.68,2.46,0.22,1.53,2.47,1323.57
07.01.2009 23:00:00,997.88,-10.68,262.64,-11.74,91.8,2.7,2.48,0.22,1.55,2.48,1323.13
07.01.2009 23:10:00,998.05,-10.99,262.32,-12.14,91.1,2.63,2.4,0.23,1.5,2.4,1324.97
07.01.2009 23:20:00,998.11,-10.91,262.39,-11.93,92.1,2.65,2.44,0.21,1.52,2.45,1324.62
07.01.2009 23:30:00,998.22,-10.62,262.67,-11.71,91.6,2.71,2.49,0.23,1.55,2.49,1323.28
07.01.2009 23:40:00,998.33,-10.73,262.56,-11.85,91.4,2.69,2.46,0.23,1.53,2.46,1324
07.01.2009 23:50:00,998.41,-10.59,262.69,-11.67,91.7,2.72,2.49,0.23,1.56,2.5,1323.38
08.01.2009 00:00:00,998.53,-10.78,262.49,-11.88,91.5,2.68,2.45,0.23,1.53,2.45,1324.52
08.01.2009 00:10:00,998.67,-10.6,262.66,-11.64,92,2.72,2.5,0.22,1.56,2.5,1323.77
08.01.2009 00:20:00,998.71,-10.72,262.54,-11.84,91.4,2.69,2.46,0.23,1.53,2.46,1324.45
08.01.2009 00:30:00,998.83,-11.29,261.96,-12.52,90.5,2.57,2.33,0.24,1.45,2.33,1327.55
08.01.2009 00:40:00,998.96,-11.81,261.43,-13.09,90.1,2.47,2.22,0.24,1.38,2.22,1330.43
08.01.2009 00:50:00,999.04,-11.78,261.45,-12.99,90.6,2.47,2.24,0.23,1.4,2.24,1330.37
08.01.2009 01:00:00,999.2,-11.92,261.3,-13.19,90.2,2.44,2.2,0.24,1.37,2.21,1331.32
08.01.2009 01:10:00,999.29,-12.13,261.08,-13.37,90.4,2.4,2.17,0.23,1.35,2.17,1332.51
08.01.2009 01:20:00,999.41,-12.13,261.07,-13.3,90.9,2.4,2.18,0.22,1.36,2.19,1332.68
08.01.2009 01:30:00,999.57,-11.97,261.22,-13.02,91.8,2.43,2.23,0.2,1.39,2.24,1332.05
08.01.2009 01:40:00,999.74,-11.73,261.45,-12.74,92.1,2.48,2.29,0.2,1.42,2.29,1331.02
08.01.2009 01:50:00,999.9,-11.78,261.39,-12.78,92.2,2.47,2.28,0.19,1.42,2.28,1331.5
08.01.2009 02:00:00,1000.02,-11.64,261.52,-12.63,92.3,2.5,2.31,0.19,1.44,2.31,1330.92
08.01.2009 02:10:00,1000.19,-11.82,261.33,-12.91,91.5,2.46,2.25,0.21,1.4,2.25,1332.1
08.01.2009 02:20:00,1000.39,-12.27,260.86,-13.48,90.6,2.38,2.15,0.22,1.34,2.15,1334.71
08.01.2009 02:30:00,1000.56,-12.58,260.54,-13.77,90.7,2.32,2.1,0.22,1.31,2.1,1336.55
08.01.2009 02:40:00,1000.68,-12.55,260.56,-13.68,91.2,2.32,2.12,0.2,1.32,2.12,1336.55
08.01.2009 02:50:00,1000.81,-12.76,260.34,-13.94,90.8,2.28,2.07,0.21,1.29,2.07,1337.82
08.01.2009 03:00:00,1000.98,-12.96,260.13,-14.16,90.6,2.25,2.03,0.21,1.27,2.03,1339.1
08.01.2009 03:10:00,1001.04,-12.95,260.13,-14.18,90.4,2.25,2.03,0.22,1.26,2.03,1339.14
08.01.2009 03:20:00,1001.14,-13.06,260.02,-14.33,90.1,2.23,2.01,0.22,1.25,2,1339.84
08.01.2009 03:30:00,1001.23,-13.1,259.97,-14.35,90.2,2.22,2,0.22,1.24,2,1340.18
08.01.2009 03:40:00,1001.21,-13.13,259.94,-14.4,90.1,2.21,2,0.22,1.24,1.99,1340.3
08.01.2009 03:50:00,1001.38,-12.8,260.26,-13.96,90.9,2.27,2.07,0.21,1.29,2.07,1338.8
08.01.2009 04:00:00,1001.46,-12.31,260.74,-13.46,91,2.37,2.15,0.21,1.34,2.15,1336.35
08.01.2009 04:10:00,1001.53,-12.08,260.97,-13.21,91.2,2.41,2.2,0.21,1.37,2.2,1335.24
08.01.2009 04:20:00,1001.42,-11.54,261.51,-12.64,91.5,2.52,2.31,0.21,1.43,2.3,1332.29
